rank,conditions,coverage,coverage_ratio,tpr,fpr,precision,roc_quality,keep_reason
2621,A15 >= 0 AND A14 >= 0.0 AND A13 == 0.0 AND A1 <= 0.0,249,0.38131699846860645,0.4088669950738916,0.3688888888888889,0.3333333333333333,0.03997810618500275,FINAL_SELECTION
2622,A15 >= 0 AND A14 >= 0.0 AND A13 == 0.0 AND A1 == 0.0,249,0.38131699846860645,0.4088669950738916,0.3688888888888889,0.3333333333333333,0.03997810618500275,FINAL_SELECTION
2623,A15 >= 0 AND A14 >= 0.0 AND A13 == 0.0 AND A1 != 0.0,250,0.38284839203675347,0.39408866995073893,0.37777777777777777,0.32,0.016310892172961167,FINAL_SELECTION
2624,A15 >= 0 AND A14 >= 0.0 AND A13 == 0.0 AND A1 >= 1.0,250,0.38284839203675347,0.39408866995073893,0.37777777777777777,0.32,0.016310892172961167,FINAL_SELECTION
2625,A15 >= 0 AND A14 >= 0.0 AND A13 == 0.0 AND A1 <= 1.0,499,0.7641653905053599,0.8029556650246306,0.7466666666666667,0.32665330661322645,0.05628899835796386,FINAL_SELECTION
2626,A15 >= 0 AND A14 >= 0.0 AND A13 == 0.0 AND A1 == 1.0,250,0.38284839203675347,0.39408866995073893,0.37777777777777777,0.32,0.016310892172961167,FINAL_SELECTION
2627,A15 >= 0 AND A14 >= 0.0 AND A13 == 0.0 AND A1 != 1.0,249,0.38131699846860645,0.4088669950738916,0.3688888888888889,0.3333333333333333,0.03997810618500275,FINAL_SELECTION
2628,A15 >= 0 AND A14 >= 0.0 AND A13 != 0.0 AND A12 >= 0.0,154,0.23583460949464014,0.19704433497536947,0.25333333333333335,0.2597402597402597,-0.05628899835796389,FINAL_SELECTION
2629,A15 >= 0 AND A14 >= 0.0 AND A13 != 0.0 AND A12 != 0.0,154,0.23583460949464014,0.19704433497536947,0.25333333333333335,0.2597402597402597,-0.05628899835796389,FINAL_SELECTION
2630,A15 >= 0 AND A14 >= 0.0 AND A13 != 0.0 AND A12 <= 2,154,0.23583460949464014,0.19704433497536947,0.25333333333333335,0.2597402597402597,-0.05628899835796389,FINAL_SELECTION
2631,A15 >= 0 AND A14 >= 0.0 AND A13 != 0.0 AND A12 != 2,152,0.2327718223583461,0.1921182266009852,0.2511111111111111,0.2565789473684211,-0.05899288451012591,FINAL_SELECTION
2632,A15 >= 0 AND A14 >= 0.0 AND A13 != 0.0 AND A11 >= 0,154,0.23583460949464014,0.19704433497536947,0.25333333333333335,0.2597402597402597,-0.05628899835796389,FINAL_SELECTION
2633,A15 >= 0 AND A14 >= 0.0 AND A13 != 0.0 AND A11 != 0,140,0.21439509954058192,0.19704433497536947,0.2222222222222222,0.2857142857142857,-0.025177887246852743,FINAL_SELECTION
2634,A15 >= 0 AND A14 >= 0.0 AND A13 != 0.0 AND A11 >= 2.0,134,0.20520673813169985,0.1724137931034483,0.22,0.26119402985074625,-0.047586206896551714,FINAL_SELECTION
2635,A15 >= 0 AND A14 >= 0.0 AND A13 != 0.0 AND A11 != 2.0,146,0.22358346094946402,0.19704433497536947,0.23555555555555555,0.273972602739726,-0.03851122058018608,FINAL_SELECTION
2636,A15 >= 0 AND A14 >= 0.0 AND A13 != 0.0 AND A11 >= 6.0,100,0.15313935681470137,0.15763546798029557,0.1511111111111111,0.32,0.0065243568691844556,FINAL_SELECTION
2637,A15 >= 0 AND A14 >= 0.0 AND A13 != 0.0 AND A11 <= 6.0,89,0.1362940275650842,0.06896551724137931,0.16666666666666666,0.15730337078651685,-0.09770114942528735,FINAL_SELECTION
2638,A15 >= 0 AND A14 >= 0.0 AND A13 != 0.0 AND A11 != 6.0,119,0.18223583460949463,0.16748768472906403,0.18888888888888888,0.2857142857142857,-0.021401204159824855,FINAL_SELECTION
2639,A15 >= 0 AND A14 >= 0.0 AND A13 != 0.0 AND A10 >= 0.0,154,0.23583460949464014,0.19704433497536947,0.25333333333333335,0.2597402597402597,-0.05628899835796389,FINAL_SELECTION
2640,A15 >= 0 AND A14 >= 0.0 AND A13 != 0.0 AND A10 <= 0.0,85,0.13016845329249618,0.06896551724137931,0.15777777777777777,0.16470588235294117,-0.08881226053639846,FINAL_SELECTION
2641,A15 >= 0 AND A14 >= 0.0 AND A13 != 0.0 AND A10 == 0.0,85,0.13016845329249618,0.06896551724137931,0.15777777777777777,0.16470588235294117,-0.08881226053639846,FINAL_SELECTION
2642,A15 >= 0 AND A14 >= 0.0 AND A13 != 0.0 AND A10 != 0.0,69,0.10566615620214395,0.12807881773399016,0.09555555555555556,0.37681159420289856,0.0325232621784346,FINAL_SELECTION
2643,A15 >= 0 AND A14 >= 0.0 AND A13 != 0.0 AND A10 >= 1.0,69,0.10566615620214395,0.12807881773399016,0.09555555555555556,0.37681159420289856,0.0325232621784346,FINAL_SELECTION
2644,A15 >= 0 AND A14 >= 0.0 AND A13 != 0.0 AND A10 <= 1.0,117,0.17917304747320062,0.11330049261083744,0.2088888888888889,0.19658119658119658,-0.09558839627805146,FINAL_SELECTION
2645,A15 >= 0 AND A14 >= 0.0 AND A13 != 0.0 AND A10 != 1.0,122,0.18683001531393567,0.15270935960591134,0.20222222222222222,0.2540983606557377,-0.04951286261631088,FINAL_SELECTION
2646,A15 >= 0 AND A14 >= 0.0 AND A13 != 0.0 AND A10 <= 8,154,0.23583460949464014,0.19704433497536947,0.25333333333333335,0.2597402597402597,-0.05628899835796389,FINAL_SELECTION
2647,A15 >= 0 AND A14 >= 0.0 AND A13 != 0.0 AND A10 != 8,153,0.2343032159264931,0.19704433497536947,0.2511111111111111,0.26143790849673204,-0.05406677613574165,FINAL_SELECTION
2648,A15 >= 0 AND A14 >= 0.0 AND A13 != 0.0 AND A9 >= 0.0,154,0.23583460949464014,0.19704433497536947,0.25333333333333335,0.2597402597402597,-0.05628899835796389,FINAL_SELECTION
2649,A15 >= 0 AND A14 >= 0.0 AND A13 != 0.0 AND A9 != 0.0,134,0.20520673813169985,0.14285714285714285,0.23333333333333334,0.21641791044776118,-0.09047619047619049,FINAL_SELECTION
2650,A15 >= 0 AND A14 >= 0.0 AND A13 != 0.0 AND A9 >= 0.165,108,0.16539050535987748,0.1330049261083744,0.18,0.25,-0.046995073891625605,FINAL_SELECTION
2651,A15 >= 0 AND A14 >= 0.0 AND A13 != 0.0 AND A9 <= 0.165,51,0.0781010719754977,0.07389162561576355,0.08,0.29411764705882354,-0.006108374384236448,FINAL_SELECTION
