rank,conditions,coverage,coverage_ratio,tpr,fpr,precision,roc_quality,keep_reason
731,relationship >= 1.0 AND sex == 0.0,479,0.5195227765726681,0.7601809954751131,0.44365192582025675,0.35073068893528186,0.31652906965485633,FINAL_SELECTION
732,relationship >= 1.0 AND sex != 0.0,178,0.19305856832971802,0.12669683257918551,0.21398002853067047,0.15730337078651685,-0.08728319595148495,FINAL_SELECTION
733,relationship >= 1.0 AND sex >= 1.0,178,0.19305856832971802,0.12669683257918551,0.21398002853067047,0.15730337078651685,-0.08728319595148495,FINAL_SELECTION
734,relationship >= 1.0 AND sex <= 1.0,657,0.7125813449023861,0.8868778280542986,0.6576319543509273,0.2983257229832572,0.22924587370337135,FINAL_SELECTION
735,relationship >= 1.0 AND sex == 1.0,178,0.19305856832971802,0.12669683257918551,0.21398002853067047,0.15730337078651685,-0.08728319595148495,FINAL_SELECTION
736,relationship >= 1.0 AND sex != 1.0,479,0.5195227765726681,0.7601809954751131,0.44365192582025675,0.35073068893528186,0.31652906965485633,FINAL_SELECTION
737,relationship >= 1.0 AND capital-gain >= 0.0,657,0.7125813449023861,0.8868778280542986,0.6576319543509273,0.2983257229832572,0.22924587370337135,FINAL_SELECTION
738,relationship >= 1.0 AND capital-gain <= 0.0,600,0.6507592190889371,0.7104072398190046,0.6319543509272468,0.26166666666666666,0.07845288889175772,FINAL_SELECTION
739,relationship >= 1.0 AND capital-gain == 0.0,600,0.6507592190889371,0.7104072398190046,0.6319543509272468,0.26166666666666666,0.07845288889175772,FINAL_SELECTION
740,relationship >= 1.0 AND capital-gain != 0.0,57,0.06182212581344902,0.17647058823529413,0.025677603423680456,0.6842105263157895,0.15079298481161368,FINAL_SELECTION
741,relationship >= 1.0 AND capital-gain <= 25236,657,0.7125813449023861,0.8868778280542986,0.6576319543509273,0.2983257229832572,0.22924587370337135,FINAL_SELECTION
742,relationship >= 1.0 AND capital-gain != 25236,656,0.7114967462039046,0.8823529411764706,0.6576319543509273,0.2972560975609756,0.2247209868255433,FINAL_SELECTION
743,relationship >= 1.0 AND capital-loss >= 0.0,657,0.7125813449023861,0.8868778280542986,0.6576319543509273,0.2983257229832572,0.22924587370337135,FINAL_SELECTION
744,relationship >= 1.0 AND capital-loss <= 0.0,624,0.6767895878524945,0.8054298642533937,0.6362339514978602,0.28525641025641024,0.16919591275553347,FINAL_SELECTION
745,relationship >= 1.0 AND capital-loss == 0.0,624,0.6767895878524945,0.8054298642533937,0.6362339514978602,0.28525641025641024,0.16919591275553347,FINAL_SELECTION
746,relationship >= 1.0 AND capital-loss <= 2415,657,0.7125813449023861,0.8868778280542986,0.6576319543509273,0.2983257229832572,0.22924587370337135,FINAL_SELECTION
747,relationship >= 1.0 AND capital-loss != 2415,654,0.7093275488069414,0.8733031674208145,0.6576319543509273,0.29510703363914376,0.21567121306988724,FINAL_SELECTION
748,relationship >= 1.0 AND hours-per-week >= 1,657,0.7125813449023861,0.8868778280542986,0.6576319543509273,0.2983257229832572,0.22924587370337135,FINAL_SELECTION
749,relationship >= 1.0 AND hours-per-week != 1,656,0.7114967462039046,0.8823529411764706,0.6576319543509273,0.2972560975609756,0.2247209868255433,FINAL_SELECTION
750,relationship >= 1.0 AND hours-per-week >= 40.0,511,0.5542299349240781,0.8190045248868778,0.47075606276747506,0.3542074363992172,0.34824846211940275,FINAL_SELECTION
751,relationship >= 1.0 AND hours-per-week <= 40.0,474,0.5140997830802603,0.49321266968325794,0.5206847360912982,0.229957805907173,-0.02747206640804023,FINAL_SELECTION
752,relationship >= 1.0 AND hours-per-week == 40.0,328,0.3557483731019523,0.4253393665158371,0.3338088445078459,0.2865853658536585,0.09153052200799117,FINAL_SELECTION
753,relationship >= 1.0 AND hours-per-week != 40.0,329,0.35683297180043383,0.46153846153846156,0.3238231098430813,0.3100303951367781,0.13771535169538024,FINAL_SELECTION
754,relationship >= 1.0 AND hours-per-week >= 45.0,171,0.18546637744034708,0.37104072398190047,0.12696148359486448,0.47953216374269003,0.244079240387036,FINAL_SELECTION
755,relationship >= 1.0 AND hours-per-week <= 45.0,520,0.5639913232104121,0.583710407239819,0.557774607703281,0.24807692307692308,0.025935799536538018,FINAL_SELECTION
756,relationship >= 1.0 AND hours-per-week != 45.0,623,0.675704989154013,0.8190045248868778,0.630527817403709,0.29052969502407705,0.1884767074831688,FINAL_SELECTION
757,relationship >= 1.0 AND native-country >= 0.0,657,0.7125813449023861,0.8868778280542986,0.6576319543509273,0.2983257229832572,0.22924587370337135,FINAL_SELECTION
758,relationship >= 1.0 AND native-country <= 0.0,591,0.6409978308026031,0.8144796380090498,0.5863052781740371,0.30456852791878175,0.22817435983501266,FINAL_SELECTION
759,relationship >= 1.0 AND native-country == 0.0,591,0.6409978308026031,0.8144796380090498,0.5863052781740371,0.30456852791878175,0.22817435983501266,FINAL_SELECTION
760,relationship >= 1.0 AND native-country != 0.0,66,0.07158351409978309,0.07239819004524888,0.07132667617689016,0.24242424242424243,0.0010715138683587144,FINAL_SELECTION
761,relationship >= 1.0 AND native-country <= 27,657,0.7125813449023861,0.8868778280542986,0.6576319543509273,0.2983257229832572,0.22924587370337135,FINAL_SELECTION
762,relationship >= 1.0 AND native-country != 27,656,0.7114967462039046,0.8868778280542986,0.6562054208273894,0.29878048780487804,0.23067240722690918,FINAL_SELECTION
763,relationship <= 1.0 AND age >= 17,615,0.6670281995661606,0.8371040723981901,0.6134094151212554,0.3008130081300813,0.22369465727693472,FINAL_SELECTION
764,relationship <= 1.0 AND age != 17,614,0.665943600867679,0.8371040723981901,0.6119828815977175,0.30130293159609123,0.22512119080047255,FINAL_SELECTION
765,relationship <= 1.0 AND age >= 28.0,523,0.5672451193058569,0.832579185520362,0.48359486447931527,0.35181644359464626,0.34898432104104676,FINAL_SELECTION
766,relationship <= 1.0 AND age <= 28.0,111,0.12039045553145336,0.013574660633484163,0.15406562054208273,0.02702702702702703,-0.14049095990859856,FINAL_SELECTION
767,relationship <= 1.0 AND age != 28.0,596,0.6464208242950108,0.8280542986425339,0.5891583452211127,0.3070469798657718,0.23889595342142123,FINAL_SELECTION
768,relationship <= 1.0 AND age >= 36.0,373,0.40455531453362253,0.665158371040724,0.3223965763195435,0.3941018766756032,0.34276179472118046,FINAL_SELECTION
769,relationship <= 1.0 AND age <= 36.0,255,0.2765726681127983,0.19004524886877827,0.30385164051355207,0.16470588235294117,-0.1138063916447738,FINAL_SELECTION
770,relationship <= 1.0 AND age != 36.0,602,0.6529284164859002,0.8190045248868778,0.6005706134094151,0.30066445182724255,0.21843391147746272,FINAL_SELECTION
771,relationship <= 1.0 AND workclass >= 0,615,0.6670281995661606,0.8371040723981901,0.6134094151212554,0.3008130081300813,0.22369465727693472,FINAL_SELECTION
772,relationship <= 1.0 AND workclass != 0,591,0.6409978308026031,0.7918552036199095,0.5934379457917262,0.2961082910321489,0.1984172578281833,FINAL_SELECTION
773,relationship <= 1.0 AND workclass >= 2.0,526,0.5704989154013015,0.7194570135746606,0.5235378031383737,0.30228136882129275,0.1959192104362869,FINAL_SELECTION
774,relationship <= 1.0 AND workclass <= 2.0,526,0.5704989154013015,0.6787330316742082,0.536376604850214,0.28517110266159695,0.1423564268239942,FINAL_SELECTION
